timestamp;generation
2021-01-01T00:00:00.0;-0.1915107332289309
2021-01-01T01:00:00.0;-0.18366984367645448
2021-01-01T02:00:00.0;-0.1762293013066383
2021-01-01T03:00:00.0;-0.1701480055420584
2021-01-01T04:00:00.0;-0.1655248007682111
2021-01-01T05:00:00.0;-0.16565692822173145
2021-01-01T06:00:00.0;-0.17300387326907427
2021-01-01T07:00:00.0;-0.17905277062637198
2021-01-01T08:00:00.0;-0.17687560968625235
2021-01-01T09:00:00.0;-0.16796536278547988
2021-01-01T10:00:00.0;-0.15762063378839128
2021-01-01T11:00:00.0;-0.15045985768669576
2021-01-01T12:00:00.0;-0.14883795264908203
2021-01-01T13:00:00.0;-0.15148831568940818
2021-01-01T14:00:00.0;-0.15753995167554483
2021-01-01T15:00:00.0;-0.1687835370528684
2021-01-01T16:00:00.0;-0.18692640039579414
2021-01-01T17:00:00.0;-0.20895045903649465
2021-01-01T18:00:00.0;-0.21718855843925114
2021-01-01T19:00:00.0;-0.2231896481725986
2021-01-01T20:00:00.0;-0.22197973846104926
2021-01-01T21:00:00.0;-0.21812986892512545
2021-01-01T22:00:00.0;-0.21117787058632964
2021-01-01T23:00:00.0;-0.20259335895068478
2021-01-02T00:00:00.0;-0.18723159295414932
2021-01-02T01:00:00.0;-0.17973807991560362
2021-01-02T02:00:00.0;-0.17257894877410726
2021-01-02T03:00:00.0;-0.16665157286465684
2021-01-02T04:00:00.0;-0.16260452477197385
2021-01-02T05:00:00.0;-0.16357506523915186
2021-01-02T06:00:00.0;-0.17137291123443243
2021-01-02T07:00:00.0;-0.1752477298309657
2021-01-02T08:00:00.0;-0.16995573432544486
2021-01-02T09:00:00.0;-0.1594529388782958
2021-01-02T10:00:00.0;-0.14895438623577506
2021-01-02T11:00:00.0;-0.142426204199269
2021-01-02T12:00:00.0;-0.14228552753057952
2021-01-02T13:00:00.0;-0.14570509642215856
2021-01-02T14:00:00.0;-0.15228077335141407
2021-01-02T15:00:00.0;-0.16379598836339807
2021-01-02T16:00:00.0;-0.1826997735739762
2021-01-02T17:00:00.0;-0.2036649834432604
2021-01-02T18:00:00.0;-0.21390213854974027
2021-01-02T19:00:00.0;-0.2214175811651945
2021-01-02T20:00:00.0;-0.2197750395385707
2021-01-02T21:00:00.0;-0.2154093169661819
2021-01-02T22:00:00.0;-0.2084462270450407
2021-01-02T23:00:00.0;-0.1995521800823187
2021-01-03T00:00:00.0;-0.19705859491724104
2021-01-03T01:00:00.0;-0.18879906112546016
2021-01-03T02:00:00.0;-0.18195144558034787
2021-01-03T03:00:00.0;-0.17488749352438454
2021-01-03T04:00:00.0;-0.16790826874236095
2021-01-03T05:00:00.0;-0.1621911255650826
2021-01-03T06:00:00.0;-0.16027368155087704
2021-01-03T07:00:00.0;-0.16139476508088565
2021-01-03T08:00:00.0;-0.15997672921306733
2021-01-03T09:00:00.0;-0.1609963032365471
2021-01-03T10:00:00.0;-0.15767683577183797
2021-01-03T11:00:00.0;-0.15392407702197597
2021-01-03T12:00:00.0;-0.15248043002982242
2021-01-03T13:00:00.0;-0.15360327584214614
2021-01-03T14:00:00.0;-0.15768034460381064
2021-01-03T15:00:00.0;-0.16530562880299238
2021-01-03T16:00:00.0;-0.1778834992818569
2021-01-03T17:00:00.0;-0.19960779068005052
2021-01-03T18:00:00.0;-0.2131756556009704
2021-01-03T19:00:00.0;-0.21711700942499504
2021-01-03T20:00:00.0;-0.2179427380824938
2021-01-03T21:00:00.0;-0.21720093019629486
