timestamp;elastic_demand
2022-01-01T00:00:00.0;0.028663261510490506
2022-01-01T01:00:00.0;0.02734928081182725
2022-01-01T02:00:00.0;0.026933610838451503
2022-01-01T03:00:00.0;0.027393486732495382
2022-01-01T04:00:00.0;0.0291338141820384
2022-01-01T05:00:00.0;0.03238527576954439
2022-01-01T06:00:00.0;0.036209453684391796
2022-01-01T07:00:00.0;0.04024678313313775
2022-01-01T08:00:00.0;0.03707020918691583
2022-01-01T09:00:00.0;0.035652558488379865
2022-01-01T10:00:00.0;0.03661458755621091
2022-01-01T11:00:00.0;0.03244131555205007
2022-01-01T12:00:00.0;0.03233448066441102
2022-01-01T13:00:00.0;0.033548706854142574
2022-01-01T14:00:00.0;0.036414574102185925
2022-01-01T15:00:00.0;0.04076138089527499
2022-01-01T16:00:00.0;0.04760227753373903
2022-01-01T17:00:00.0;0.056856924714373876
2022-01-01T18:00:00.0;0.06117254439531496
2022-01-01T19:00:00.0;0.06291998920741484
2022-01-01T20:00:00.0;0.061647574122010725
2022-01-01T21:00:00.0;0.05720659409476071
2022-01-01T22:00:00.0;0.05399305151741911
2022-01-01T23:00:00.0;0.04601514363165494
2022-01-02T00:00:00.0;0.028470019240499706
2022-01-02T01:00:00.0;0.027225059675094185
2022-01-02T02:00:00.0;0.02681315526040606
2022-01-02T03:00:00.0;0.02727162063393282
2022-01-02T04:00:00.0;0.029104434683250777
2022-01-02T05:00:00.0;0.03252029498729051
2022-01-02T06:00:00.0;0.0365539001676412
2022-01-02T07:00:00.0;0.04085857431875355
2022-01-02T08:00:00.0;0.0361408229520177
2022-01-02T09:00:00.0;0.034193261652020114
2022-01-02T10:00:00.0;0.03589323616782407
2022-01-02T11:00:00.0;0.03283691094629387
2022-01-02T12:00:00.0;0.03255678921146334
2022-01-02T13:00:00.0;0.033921592794116745
2022-01-02T14:00:00.0;0.03719561035675696
2022-01-02T15:00:00.0;0.042085842679854844
2022-01-02T16:00:00.0;0.04956578056954302
2022-01-02T17:00:00.0;0.05923854279120309
2022-01-02T18:00:00.0;0.06348866697391757
2022-01-02T19:00:00.0;0.06502096599255314
2022-01-02T20:00:00.0;0.06342635090294343
2022-01-02T21:00:00.0;0.0589264793361903
2022-01-02T22:00:00.0;0.05363365932077962
2022-01-02T23:00:00.0;0.04552061584660079
2022-01-03T00:00:00.0;0.02901330133322073
2022-01-03T01:00:00.0;0.027785450536078116
2022-01-03T02:00:00.0;0.027367009577672196
2022-01-03T03:00:00.0;0.027833145265712903
2022-01-03T04:00:00.0;0.029710763059246213
2022-01-03T05:00:00.0;0.03333876581777915
2022-01-03T06:00:00.0;0.03803464852320894
2022-01-03T07:00:00.0;0.04306553727475783
2022-01-03T08:00:00.0;0.039939239876179394
2022-01-03T09:00:00.0;0.037980047013039225
2022-01-03T10:00:00.0;0.03854578988479372
2022-01-03T11:00:00.0;0.03566451388463901
2022-01-03T12:00:00.0;0.03519019287119614
2022-01-03T13:00:00.0;0.03624878838199775
2022-01-03T14:00:00.0;0.039086597297322744
2022-01-03T15:00:00.0;0.04372806346002508
2022-01-03T16:00:00.0;0.05090650111045327
2022-01-03T17:00:00.0;0.06091399630557237
