timestamp;elastic demand
2018-01-01T00:00:00.0;0.03638553178514502
2018-01-01T01:00:00.0;0.03503878361315953
2018-01-01T02:00:00.0;0.03300993811030591
2018-01-01T03:00:00.0;0.03204645424414326
2018-01-01T04:00:00.0;0.03041975664535702
2018-01-01T05:00:00.0;0.03045201559018207
2018-01-01T06:00:00.0;0.03251079489145254
2018-01-01T07:00:00.0;0.03215461233804729
2018-01-01T08:00:00.0;0.0332451060143888
2018-01-01T09:00:00.0;0.030150151534309624
2018-01-01T10:00:00.0;0.028919443361800495
2018-01-01T11:00:00.0;0.02784791137354887
2018-01-01T12:00:00.0;0.030220211862961442
2018-01-01T13:00:00.0;0.03037780223891844
2018-01-01T14:00:00.0;0.03108167671600986
2018-01-01T15:00:00.0;0.03257142123121022
2018-01-01T16:00:00.0;0.031404011400273726
2018-01-01T17:00:00.0;0.034715347436519016
2018-01-01T18:00:00.0;0.035513674808601854
2018-01-01T19:00:00.0;0.036101869037270154
2018-01-01T20:00:00.0;0.03596797931763393
2018-01-01T21:00:00.0;0.03956960661520953
2018-01-01T22:00:00.0;0.04008161112308737
2018-01-01T23:00:00.0;0.03799202000391957
2018-01-02T00:00:00.0;0.035307848015026434
2018-01-02T01:00:00.0;0.033752188389502835
2018-01-02T02:00:00.0;0.032051585085013067
2018-01-02T03:00:00.0;0.031246836137413168
2018-01-02T04:00:00.0;0.02952331665375073
2018-01-02T05:00:00.0;0.029418868089598593
2018-01-02T06:00:00.0;0.030193565899187164
2018-01-02T07:00:00.0;0.028824099114949576
2018-01-02T08:00:00.0;0.029630349660860065
2018-01-02T09:00:00.0;0.02827282008064705
2018-01-02T10:00:00.0;0.027330632917733
2018-01-02T11:00:00.0;0.026500568653775185
2018-01-02T12:00:00.0;0.029553517511946768
2018-01-02T13:00:00.0;0.030701666734066275
2018-01-02T14:00:00.0;0.03144766251045651
2018-01-02T15:00:00.0;0.033022665422352694
2018-01-02T16:00:00.0;0.031527681446465616
2018-01-02T17:00:00.0;0.03483679530652606
2018-01-02T18:00:00.0;0.03592930711763628
2018-01-02T19:00:00.0;0.03680333423589414
2018-01-02T20:00:00.0;0.03652831562563263
2018-01-02T21:00:00.0;0.04066203682754075
2018-01-02T22:00:00.0;0.03927982964181972
2018-01-02T23:00:00.0;0.037261912455210426
2018-01-03T00:00:00.0;0.03660938419334915
2018-01-03T01:00:00.0;0.03507492743730005
2018-01-03T02:00:00.0;0.03319941185855368
2018-01-03T03:00:00.0;0.03244185418031594
2018-01-03T04:00:00.0;0.03065216980838138
2018-01-03T05:00:00.0;0.030747556218200432
2018-01-03T06:00:00.0;0.03294911365401839
2018-01-03T07:00:00.0;0.03161906301675402
2018-01-03T08:00:00.0;0.03262300491664535
2018-01-03T09:00:00.0;0.030428023553085583
2018-01-03T10:00:00.0;0.0291876492488366
2018-01-03T11:00:00.0;0.028042776828277844
2018-01-03T12:00:00.0;0.03140852144689258
2018-01-03T13:00:00.0;0.031614575849033176
2018-01-03T14:00:00.0;0.03238256750765873
2018-01-03T15:00:00.0;0.033996668307022235
2018-01-03T16:00:00.0;0.03166961232616246
2018-01-03T17:00:00.0;0.03516027557799198
2018-01-03T18:00:00.0;0.035979006055433756
2018-01-03T19:00:00.0;0.03656117708155275
2018-01-03T20:00:00.0;0.03632573276507767
2018-01-03T21:00:00.0;0.04124834743006771
2018-01-03T22:00:00.0;0.040555600925060206
2018-01-03T23:00:00.0;0.0383022872148989
2018-01-04T00:00:00.0;0.036617685294440726
2018-01-04T01:00:00.0;0.0353974219630562
2018-01-04T02:00:00.0;0.03315678343112192
2018-01-04T03:00:00.0;0.03206031428552886
2018-01-04T04:00:00.0;0.030605937979836653
2018-01-04T05:00:00.0;0.030663650756427005
2018-01-04T06:00:00.0;0.03268291149293546
2018-01-04T07:00:00.0;0.0333517726025593
2018-01-04T08:00:00.0;0.03461694742417518
2018-01-04T09:00:00.0;0.030416585866417146
2018-01-04T10:00:00.0;0.029173552441583005
2018-01-04T11:00:00.0;0.02810006239901387
2018-01-04T12:00:00.0;0.029606093041396962
2018-01-04T13:00:00.0;0.029735961767540477
2018-01-04T14:00:00.0;0.030317368824287146
2018-01-04T15:00:00.0;0.03161465154918663
2018-01-04T16:00:00.0;0.031368863881070755
2018-01-04T17:00:00.0;0.034596867945123226
2018-01-04T18:00:00.0;0.0353085120172865
2018-01-04T19:00:00.0;0.035816858385511775
2018-01-04T20:00:00.0;0.03567235936265487
2018-01-04T21:00:00.0;0.038050500666346736
