timestamp;generation
2022-01-01T00:00:00.0;-0.22901967536651135
2022-01-01T01:00:00.0;-0.21651416437581425
2022-01-01T02:00:00.0;-0.207069839098865
2022-01-01T03:00:00.0;-0.1984132467668533
2022-01-01T04:00:00.0;-0.19107253669430843
2022-01-01T05:00:00.0;-0.18632579237678507
2022-01-01T06:00:00.0;-0.1869028590776361
2022-01-01T07:00:00.0;-0.190037089056477
2022-01-01T08:00:00.0;-0.19289566071508957
2022-01-01T09:00:00.0;-0.1888169726621666
2022-01-01T10:00:00.0;-0.1777113590570212
2022-01-01T11:00:00.0;-0.16892365839479298
2022-01-01T12:00:00.0;-0.16936751037581096
2022-01-01T13:00:00.0;-0.17395588514844965
2022-01-01T14:00:00.0;-0.18432589883005798
2022-01-01T15:00:00.0;-0.19834228719814628
2022-01-01T16:00:00.0;-0.2196203273727316
2022-01-01T17:00:00.0;-0.24790230227039523
2022-01-01T18:00:00.0;-0.2557216524634902
2022-01-01T19:00:00.0;-0.2594699941899394
2022-01-01T20:00:00.0;-0.2606760071576454
2022-01-01T21:00:00.0;-0.2583401052132789
2022-01-01T22:00:00.0;-0.2525911979934852
2022-01-01T23:00:00.0;-0.24284052276588522
2022-01-02T00:00:00.0;-0.22579638832042548
2022-01-02T01:00:00.0;-0.21382298318170984
2022-01-02T02:00:00.0;-0.20432627914541948
2022-01-02T03:00:00.0;-0.19555416124005953
2022-01-02T04:00:00.0;-0.1888055692222976
2022-01-02T05:00:00.0;-0.185112483756202
2022-01-02T06:00:00.0;-0.18806263632490067
2022-01-02T07:00:00.0;-0.1926389633610071
2022-01-02T08:00:00.0;-0.19521225781685306
2022-01-02T09:00:00.0;-0.18838268765365437
2022-01-02T10:00:00.0;-0.17419229312286247
2022-01-02T11:00:00.0;-0.1639949609970998
2022-01-02T12:00:00.0;-0.16339081471121558
2022-01-02T13:00:00.0;-0.16854550148245553
2022-01-02T14:00:00.0;-0.180659925604904
2022-01-02T15:00:00.0;-0.19661527971978662
2022-01-02T16:00:00.0;-0.21967580923853594
2022-01-02T17:00:00.0;-0.24947996153390978
2022-01-02T18:00:00.0;-0.2564272519132009
2022-01-02T19:00:00.0;-0.259177785915739
2022-01-02T20:00:00.0;-0.25934419981789447
2022-01-02T21:00:00.0;-0.2564457302144698
2022-01-02T22:00:00.0;-0.2500705537588667
2022-01-02T23:00:00.0;-0.2408526471106261
2022-01-03T00:00:00.0;-0.23166430668851146
2022-01-03T01:00:00.0;-0.21984049857401122
2022-01-03T02:00:00.0;-0.21028151361013814
2022-01-03T03:00:00.0;-0.2014824215956151
2022-01-03T04:00:00.0;-0.19476036145610123
2022-01-03T05:00:00.0;-0.19175555453474963
2022-01-03T06:00:00.0;-0.19632418139145008
2022-01-03T07:00:00.0;-0.20334685068458383
2022-01-03T08:00:00.0;-0.2070503167957236
2022-01-03T09:00:00.0;-0.20066401820733049
2022-01-03T10:00:00.0;-0.18708500621622123
2022-01-03T11:00:00.0;-0.17741687214938348
2022-01-03T12:00:00.0;-0.17596738907100293
2022-01-03T13:00:00.0;-0.17953030516476481
2022-01-03T14:00:00.0;-0.18922496384237888
2022-01-03T15:00:00.0;-0.20372958453163972
2022-01-03T16:00:00.0;-0.22506646306881872
2022-01-03T17:00:00.0;-0.2547210607781659
2022-01-03T18:00:00.0;-0.2629148927534688
2022-01-03T19:00:00.0;-0.26602771880024717
2022-01-03T20:00:00.0;-0.26584226546073825
2022-01-03T21:00:00.0;-0.26238065869471805
2022-01-03T22:00:00.0;-0.2552380895789846
2022-01-03T23:00:00.0;-0.24571920269132674
2022-01-04T00:00:00.0;-0.23349062121291053
2022-01-04T01:00:00.0;-0.22019280726849758
2022-01-04T02:00:00.0;-0.21086762416339802
2022-01-04T03:00:00.0;-0.20240291362679066
2022-01-04T04:00:00.0;-0.19395388858049933
2022-01-04T05:00:00.0;-0.18724183886016976
2022-01-04T06:00:00.0;-0.18354373781067795
2022-01-04T07:00:00.0;-0.18375947134711632
2022-01-04T08:00:00.0;-0.1862163166726594
2022-01-04T09:00:00.0;-0.18615037464862594
2022-01-04T10:00:00.0;-0.18028537918705795
2022-01-04T11:00:00.0;-0.17417186184260264
2022-01-04T12:00:00.0;-0.17632484822998093
2022-01-04T13:00:00.0;-0.17994252505138142
2022-01-04T14:00:00.0;-0.18761967739820656
2022-01-04T15:00:00.0;-0.19898965375075697
2022-01-04T16:00:00.0;-0.21792961494317464
2022-01-04T17:00:00.0;-0.24332965712868992
2022-01-04T18:00:00.0;-0.25304969415017387
2022-01-04T19:00:00.0;-0.25852301756184537
2022-01-04T20:00:00.0;-0.261385541381882
2022-01-04T21:00:00.0;-0.26003443526569775
2022-01-04T22:00:00.0;-0.2552452756245743
2022-01-04T23:00:00.0;-0.24467579571896786
